title,price,location,bedrooms,listing_url,scraped_at,log_price,bed_bath_ratio,tier,tier_Premium
3 Bed Apartment with En Suite in Kileleshwa,9000000.0,Kileleshwa,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-4029202,2026-07-21T13:30:43.338385,16.012735135300492,1.5,Mid,0
3 Bed Apartment with En Suite in Kilimani,9000000.0,Kilimani,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-4029201,2026-07-21T13:30:43.338388,16.012735135300492,1.5,Mid,0
2 Bed Apartment with En Suite in Lavington,6000000.0,Lavington,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-lavington-4029200,2026-07-21T13:30:43.338391,15.60727002719233,2.0,Mid,0
2 Bed Apartment with En Suite in Kileleshwa,6000000.0,Kileleshwa,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kileleshwa-4029199,2026-07-21T13:30:43.338395,15.60727002719233,2.0,Mid,0
1 Bed Apartment with En Suite in Lavington,3000000.0,Lavington,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-4029197,2026-07-21T13:30:43.338398,14.914122846632385,1.0,Mid,0
1 Bed Apartment with En Suite in Kileleshwa,3000000.0,Kileleshwa,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kileleshwa-4029196,2026-07-21T13:30:43.338401,14.914122846632385,1.0,Mid,0
1 Bed Apartment with En Suite in Kilimani,3000000.0,Kilimani,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-4029195,2026-07-21T13:30:43.338404,14.914122846632385,1.0,Mid,0
1 Bed Apartment with En Suite in Lavington,3000000.0,Lavington,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-4026901,2026-07-21T13:30:43.338407,14.914122846632385,1.0,Mid,0
2 Bed Apartment with En Suite in Lavington,6000000.0,Lavington,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-lavington-4026903,2026-07-21T13:30:43.338411,15.60727002719233,1.0,Mid,0
3 Bed Apartment with En Suite in Lavington,9000000.0,Lavington,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-lavington-4026924,2026-07-21T13:30:43.338414,16.012735135300492,1.0,Mid,0
4 Bed Apartment with En Suite in Kileleshwa,13000000.0,Kileleshwa,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kileleshwa-4026963,2026-07-21T13:30:43.338417,16.38045991542581,0.8,Mid,0
3 Bed Apartment with En Suite in Kileleshwa,9000000.0,Kileleshwa,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-4026910,2026-07-21T13:31:02.750165,16.012735135300492,1.0,Mid,0
2 Bed Apartment with En Suite in Kileleshwa,6000000.0,Kileleshwa,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kileleshwa-4026907,2026-07-21T13:31:02.750179,15.60727002719233,1.0,Mid,0
1 Bed Apartment with En Suite in Kileleshwa,3000000.0,Kileleshwa,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kileleshwa-4028551,2026-07-21T13:31:02.750182,14.914122846632385,1.0,Mid,0
Serviced 1 Bed Apartment with En Suite in Kilimani,6000000.0,Kilimani,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-4029227,2026-07-21T13:31:02.750184,15.60727002719233,0.5,Mid,0
4 Bed Apartment with En Suite in Kilimani,13000000.0,Kilimani,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kilimani-4029230,2026-07-21T13:31:02.750187,16.38045991542581,1.0,Mid,0
4 Bed Apartment with En Suite in Kilimani,13000000.0,Kilimani,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kilimani-4029229,2026-07-21T13:31:02.750190,16.38045991542581,1.0,Mid,0
3 Bed Apartment with En Suite in Kilimani,9000000.0,Kilimani,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-4029228,2026-07-21T13:31:02.750193,16.012735135300492,1.0,Mid,0
3 Bed Apartment with En Suite in Kilimani,10500000.0,Kilimani,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-4029226,2026-07-21T13:31:02.750195,16.166885815127753,1.0,Mid,0
2 Bed Apartment with En Suite in Kilimani,6000000.0,Kilimani,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kilimani-4029225,2026-07-21T13:31:02.750198,15.60727002719233,1.0,Mid,0
2 Bed Apartment with En Suite in Kilimani,7000000.0,Kilimani,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kilimani-4029224,2026-07-21T13:31:02.750201,15.761420707019589,1.0,Mid,0
1 Bed Apartment with En Suite in Kilimani,3000000.0,Kilimani,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-4029222,2026-07-21T13:31:02.750203,14.914122846632385,1.0,Mid,0
1 Bed Apartment with En Suite in Kilimani,4000000.0,Kilimani,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-4029221,2026-07-21T13:31:02.750206,15.201804919084164,1.0,Mid,0
4 Bed Apartment with En Suite in Westlands Area,17900000.0,Westlands,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-4029220,2026-07-21T13:31:02.750208,16.70031127081098,1.0,Premium,1
4 Bed Apartment with En Suite in Westlands Area,17900000.0,Westlands,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-4029219,2026-07-21T13:31:02.750219,16.70031127081098,1.0,Premium,1
3 Bed Apartment with En Suite in Westlands Area,11000000.0,Westlands,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-4029218,2026-07-21T13:31:02.750222,16.213405830762646,1.0,Premium,1
3 Bed Apartment with En Suite in Westlands Area,11000000.0,Westlands,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-4029217,2026-07-21T13:31:02.750224,16.213405830762646,1.0,Premium,1
2 Bed Apartment with En Suite in Westlands Area,7000000.0,Westlands,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-4029216,2026-07-21T13:31:02.750227,15.761420707019589,1.0,Premium,1
Serviced 2 Bed Apartment with En Suite in Kilimani,13800000.0,Kilimani,2,https://www.buyrentkenya.com/listings/furnished-2-bedroom-apartment-for-sale-kilimani-4029215,2026-07-21T13:31:02.750230,16.440179150127435,0.5,Mid,0
2 Bed Apartment with En Suite in Westlands Area,7500000.0,Westlands,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-4029214,2026-07-21T13:31:02.750232,15.83041357850654,1.0,Premium,1
1 Bed Apartment with En Suite in Westlands Area,4000000.0,Westlands,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4029212,2026-07-21T13:31:02.750235,15.201804919084164,1.0,Premium,1
1 Bed Apartment with En Suite in Westlands Area,4500000.0,Westlands,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4029211,2026-07-21T13:31:02.750240,15.319587954740548,1.0,Premium,1
4 Bed Apartment with En Suite in Westlands Area,18000000.0,Westlands,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-4029116,2026-07-21T13:31:02.750270,16.70588231586044,1.0,Premium,1
4 Bed Apartment with En Suite in Lavington,13500000.0,Lavington,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-lavington-4029113,2026-07-21T13:31:23.210483,16.41820024340866,1.0,Mid,0
4 Bed Apartment with En Suite in Kileleshwa,13500000.0,Kileleshwa,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kileleshwa-4029111,2026-07-21T13:31:23.210500,16.41820024340866,1.0,Mid,0
4 Bed Apartment with En Suite in Kilimani,13500000.0,Kilimani,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kilimani-4029109,2026-07-21T13:31:23.210504,16.41820024340866,1.0,Mid,0
3 Bed Apartment with En Suite in Westlands Area,13000000.0,Westlands,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-4029099,2026-07-21T13:31:23.210507,16.38045991542581,1.5,Premium,1
3 Bed Apartment with En Suite in Lavington,9000000.0,Lavington,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-lavington-4029098,2026-07-21T13:31:23.210511,16.012735135300492,1.5,Mid,0
3 Bed Apartment with En Suite in Kileleshwa,9000000.0,Kileleshwa,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-4029096,2026-07-21T13:31:23.210514,16.012735135300492,1.5,Mid,0
3 Bed Apartment with En Suite in Kilimani,9000000.0,Kilimani,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-4029095,2026-07-21T13:31:23.210517,16.012735135300492,1.5,Mid,0
2 Bed Apartment with En Suite in Westlands Area,7000000.0,Westlands,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-4029094,2026-07-21T13:31:23.210521,15.761420707019589,2.0,Premium,1
2 Bed Apartment with En Suite in Lavington,6000000.0,Lavington,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-lavington-4029092,2026-07-21T13:31:23.210524,15.60727002719233,2.0,Mid,0
2 Bed Apartment with En Suite in Kileleshwa,6000000.0,Kileleshwa,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kileleshwa-4029091,2026-07-21T13:31:23.210527,15.60727002719233,2.0,Mid,0
2 Bed Apartment with En Suite in Kilimani,6000000.0,Kilimani,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kilimani-4029090,2026-07-21T13:31:23.210531,15.60727002719233,2.0,Mid,0
1 Bed Apartment with En Suite in Westlands Area,4000000.0,Westlands,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4029089,2026-07-21T13:31:23.210534,15.201804919084164,1.0,Premium,1
1 Bed Apartment with En Suite in Lavington,3000000.0,Lavington,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-4029088,2026-07-21T13:31:23.210537,14.914122846632385,1.0,Mid,0
1 Bed Apartment with En Suite in Kileleshwa,3000000.0,Kileleshwa,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kileleshwa-4029086,2026-07-21T13:31:23.210541,14.914122846632385,1.0,Mid,0
1 Bed Apartment with En Suite in Kilimani,3000000.0,Kilimani,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-4029085,2026-07-21T13:31:23.210544,14.914122846632385,1.0,Mid,0
Serviced 4 Bed Apartment with En Suite in Kilimani,18000000.0,Kilimani,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kilimani-4029183,2026-07-21T13:31:23.210547,16.70588231586044,1.3333333333333333,Mid,0
4 Bed Apartment with En Suite in Westlands Area,18000000.0,Westlands,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-4029149,2026-07-21T13:31:23.210551,16.70588231586044,1.0,Premium,1
3 Bed Apartment with En Suite in Westlands Area,13000000.0,Westlands,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-4029132,2026-07-21T13:31:23.210554,16.38045991542581,1.5,Premium,1
2 Bed Apartment with En Suite in Westlands Area,7000000.0,Westlands,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-4029131,2026-07-21T13:31:23.210557,15.761420707019589,2.0,Premium,1
1 Bed Apartment with En Suite in Westlands Area,4000000.0,Westlands,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4029130,2026-07-21T13:31:23.210561,15.201804919084164,1.0,Premium,1
4 Bed Apartment with En Suite in Lavington,13500000.0,Lavington,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-lavington-4029129,2026-07-21T13:31:23.210564,16.41820024340866,1.0,Mid,0
4 Bed Apartment with En Suite in Kileleshwa,13500000.0,Kileleshwa,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kileleshwa-4029128,2026-07-21T13:31:23.210567,16.41820024340866,1.0,Mid,0
4 Bed Apartment with En Suite in Kilimani,13500000.0,Kilimani,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kilimani-4029127,2026-07-21T13:31:42.388369,16.41820024340866,1.0,Mid,0
3 Bed Apartment with En Suite in Lavington,9000000.0,Lavington,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-lavington-4029126,2026-07-21T13:31:42.388382,16.012735135300492,1.5,Mid,0
3 Bed Apartment with En Suite in Kileleshwa,9000000.0,Kileleshwa,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-4029125,2026-07-21T13:31:42.388385,16.012735135300492,1.5,Mid,0
3 Bed Apartment with En Suite in Kilimani,9000000.0,Kilimani,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-4029124,2026-07-21T13:31:42.388388,16.012735135300492,1.5,Mid,0
2 Bed Apartment with En Suite in Lavington,6000000.0,Lavington,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-lavington-4029123,2026-07-21T13:31:42.388391,15.60727002719233,2.0,Mid,0
2 Bed Apartment with En Suite in Kilimani,6000000.0,Kilimani,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kilimani-4029121,2026-07-21T13:31:42.388394,15.60727002719233,2.0,Mid,0
2 Bed Apartment with En Suite in Kileleshwa,6000000.0,Kileleshwa,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kileleshwa-4029122,2026-07-21T13:31:42.388396,15.60727002719233,2.0,Mid,0
1 Bed Apartment with En Suite in Lavington,3000000.0,Lavington,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-4029120,2026-07-21T13:31:42.388399,14.914122846632385,1.0,Mid,0
1 Bed Apartment with En Suite in Kileleshwa,3000000.0,Kileleshwa,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kileleshwa-4029119,2026-07-21T13:31:42.388402,14.914122846632385,1.0,Mid,0
1 Bed Apartment with En Suite in Kilimani,3000000.0,Kilimani,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-4029118,2026-07-21T13:31:42.388405,14.914122846632385,1.0,Mid,0
1 Bed Apartment with Swimming Pool at Eldama Ravine Rd,8700000.0,Westlands,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4029180,2026-07-21T13:31:42.388407,15.978833583624812,1.0,Premium,1
2 Bed Apartment with Swimming Pool at Eldama Ravine Rd,13800000.0,Westlands,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-4029077,2026-07-21T13:31:42.388410,16.440179150127435,1.0,Premium,1
2 Bed Apartment with En Suite at Mpaka Road,12700000.0,Westlands,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-4029172,2026-07-21T13:31:42.388413,16.35711255142882,1.0,Premium,1
Serviced 2 Bed Apartment with En Suite in Riverside,12500000.0,Westlands,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-riverside-4029171,2026-07-21T13:31:42.388415,16.34123920227253,0.6666666666666666,Premium,1
1 Bed Apartment with En Suite at Mpaka Rd,8500000.0,Westlands,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4011203,2026-07-21T13:31:42.388418,15.955576721460544,1.0,Premium,1
1 Bed Apartment with En Suite in Kileleshwa,3000000.0,Kileleshwa,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kileleshwa-4026945,2026-07-21T13:31:42.388421,14.914122846632385,1.0,Mid,0
3 Bed Apartment with En Suite in Kileleshwa,9000000.0,Kileleshwa,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-4026955,2026-07-21T13:31:42.388424,16.012735135300492,1.0,Mid,0
4 Bed Apartment with En Suite in Kileleshwa,13000000.0,Kileleshwa,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kileleshwa-4028557,2026-07-21T13:31:42.388427,16.38045991542581,0.8,Mid,0
4 Bed Apartment with En Suite in Lavington,13000000.0,Lavington,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-lavington-4026935,2026-07-21T13:31:42.388429,16.38045991542581,0.8,Mid,0
3 Bed Apartment with En Suite in Lavington,9000000.0,Lavington,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-lavington-4026926,2026-07-21T13:31:42.388432,16.012735135300492,1.0,Mid,0
2 Bed Apartment with En Suite in Lavington,6000000.0,Lavington,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-lavington-4028548,2026-07-21T13:31:42.388435,15.60727002719233,1.0,Mid,0
1 Bed Apartment with En Suite in Lavington,3000000.0,Lavington,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-4028546,2026-07-21T13:31:42.388438,14.914122846632385,1.0,Mid,0
4 Bed Apartment with En Suite in Kilimani,13000000.0,Kilimani,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kilimani-4029147,2026-07-21T13:32:02.198184,16.38045991542581,1.0,Mid,0
4 Bed Apartment with En Suite in Kilimani,13000000.0,Kilimani,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kilimani-4029145,2026-07-21T13:32:02.198199,16.38045991542581,1.0,Mid,0
3 Bed Apartment with En Suite in Kilimani,9000000.0,Kilimani,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-4029142,2026-07-21T13:32:02.198202,16.012735135300492,1.0,Mid,0
3 Bed Apartment with En Suite in Kilimani,10500000.0,Kilimani,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-4029140,2026-07-21T13:32:02.198206,16.166885815127753,1.0,Mid,0
2 Bed Apartment with En Suite in Kilimani,6000000.0,Kilimani,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kilimani-4029138,2026-07-21T13:32:02.198209,15.60727002719233,1.0,Mid,0
2 Bed Apartment with En Suite in Kilimani,7000000.0,Kilimani,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kilimani-4029136,2026-07-21T13:32:02.198212,15.761420707019589,1.0,Mid,0
1 Bed Apartment with En Suite in Kilimani,3000000.0,Kilimani,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-4029134,2026-07-21T13:32:02.198215,14.914122846632385,1.0,Mid,0
1 Bed Apartment with En Suite in Kilimani,4000000.0,Kilimani,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-4029115,2026-07-21T13:32:02.198218,15.201804919084164,1.0,Mid,0
4 Bed Apartment with En Suite in Westlands Area,17900000.0,Westlands,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-4029112,2026-07-21T13:32:02.198221,16.70031127081098,1.0,Premium,1
4 Bed Apartment with En Suite in Westlands Area,17900000.0,Westlands,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-4029110,2026-07-21T13:32:02.198224,16.70031127081098,1.0,Premium,1
3 Bed Apartment with En Suite in Westlands Area,11000000.0,Westlands,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-4029108,2026-07-21T13:32:02.198227,16.213405830762646,1.0,Premium,1
3 Bed Apartment with En Suite in Westlands Area,11000000.0,Westlands,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-4029106,2026-07-21T13:32:02.198231,16.213405830762646,1.0,Premium,1
2 Bed Apartment with En Suite in Westlands Area,7000000.0,Westlands,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-4029105,2026-07-21T13:32:02.198234,15.761420707019589,1.0,Premium,1
